TYPE,TID,TGID,SYSCALL_NR,SC_SEQ_NUM,SC_ENTER_TIME,SC_EXIT_TIME,DURATION_US
SC_END,1954,1907,333,305,37685609463430,37685975492030,366028
SC_END,1953,1907,333,284,37685608252707,37685975510678,367257
SC_END,1982,1907,230,33,37684988420080,37685988993981,1000573
SC_END,2002,1907,232,10,37685006074522,37686007049801,1000975
SC_END,4922,4922,271,22,37680298837119,37686104513684,5805676
SC_END,1962,1907,202,20,37685121329506,37686121399648,1000070
SC_END,1973,1907,202,22,37685187248248,37686187319184,1000070
SC_END,1974,1907,202,20,37685246121870,37686246185453,1000063
SC_END,1,1,232,655,37680925646974,37686255777670,5330130
SC_END,1371,1371,232,471,37680925668438,37686255817769,5330149
SC_END,1250,1250,270,42,37680974096017,37686257040097,5282944
SC_END,450,450,232,157,37680568706217,37686303864226,5735158
SC_END,1677,1560,7,12,37680319591901,37686304389039,5984797
SC_END,1679,1560,202,12,37680319661328,37686304423712,5984762
SC_END,1461,1461,45,248,37682947833757,37686304815854,3356982
SC_END,1352,1352,232,159,37680321356157,37686308187888,5986831
SC_END,1428,1372,7,28,37680321451592,37686308642124,5987190
SC_END,1593,1361,7,40,37680321447403,37686308642121,5987194
SC_END,1370,1370,232,640,37680974510635,37686308749694,5334239
SC_END,1372,1372,7,4,37680321466061,37686308801900,5987335
SC_END,1361,1361,7,31,37680321485849,37686308802592,5987316
SC_END,1401,1401,7,64,37680320541228,37686313593005,5993051
SC_END,6336,6332,7,14,37680312359094,37686314744056,6002384
SC_END,1527,1401,7,14,37680312364071,37686314777212,6002413
SC_END,6332,6332,7,2,37680312415406,37686314984270,6002568
SC_END,1710,1623,7,56,37680321273704,37686315021985,5993748
SC_END,6331,6325,7,42,37680321301378,37686315206871,5993905
SC_END,1623,1623,7,8,37680321322567,37686315278555,5993955
SC_END,6325,6325,7,6,37680321322684,37686315328424,5994005
SC_END,1707,1630,7,42,37680321273697,37686315353671,5994079
SC_END,1427,1373,7,42,37680321288117,37686315391989,5994103
SC_END,1630,1630,7,6,37680321322570,37686315476664,5994154
SC_END,1373,1373,7,6,37680321355893,37686315626313,5994270
SC_END,502,491,230,47,37685431630345,37686431647448,1000017
SC_END,491,491,202,26,37685431634409,37686431664391,1000029
SC_END,2394,2394,281,123,37685554108621,37686555041055,1000932
SC_END,1963,1907,202,10066,37686679711289,37686680782200,1070
SC_END,1966,1907,202,16253,37686679835161,37686680896546,1061
SC_END,1965,1907,202,9935,37686679930404,37686680926806,996
SC_END,1964,1907,74,4557,37686679698888,37686681600101,1901
SC_END,1967,1907,202,2169,37686672454930,37686682511156,10056
SC_END,1993,1907,202,26115,37686672800153,37686682863329,10063
SC_END,1994,1907,202,2992,37686672797979,37686682915620,10117
SC_END,1996,1907,202,2761,37686672797185,37686682919817,10122
SC_END,1995,1907,202,2499,37686672471068,37686682958881,10487
SC_END,17073,1907,75,29931,37686679778389,37686683579073,3800
SC_END,17070,1907,202,30002,37686677834859,37686683624839,5789
SC_END,17072,1907,202,29451,37686679458822,37686683628423,4169
SC_END,17075,1907,202,29394,37686683023695,37686683646677,622
SC_END,17068,1907,202,29558,37686680482523,37686683646679,3164
SC_END,17074,1907,202,29556,37686679342354,37686683651516,4309
SC_END,17071,1907,202,29143,37686681285565,37686683651587,2366
SC_END,17069,1907,202,29709,37686679826592,37686683727334,3900
SC_END,37976,37976,0,23277,37686684024782,37686684030932,6
SC_END,38051,38048,45,11887,37686684270736,37686684333964,63
SC_END,38053,38048,45,11585,37686684322394,37686684399533,77
SC_END,1992,1907,202,385,37686587046953,37686687103738,100056
SC_END,38054,38048,45,11444,37686679310794,37686688080208,8769
SC_END,38050,38048,45,11489,37686679438254,37686688081654,8643
SC_END,38056,38048,45,11406,37686675746000,37686688099814,12353
SC_END,38052,38048,45,11690,37686679787307,37686691408514,11621
SC_END,38057,38048,45,11531,37686680451994,37686691416323,10964
SC_END,38055,38048,45,11364,37686681260333,37686691425011,10164
SC_END,1461,1461,230,418,37686676302837,37686701364579,25061
SC_END,1898,1844,281,231,37686627761930,37686741886518,114124
SC_END,1880,1844,202,218,37686636943729,37686742159800,105216
SC_END,1909,1844,202,444,37686627770212,37686742991910,115221
SC_END,1951,1907,333,22,37686302495252,37686802596535,500101
SC_END,1952,1907,333,22,37686302534061,37686802601013,500066
SC_END,1948,1907,333,22,37686302511741,37686802635898,500124
SC_END,1949,1907,333,22,37686302521182,37686802666342,500145
SC_END,1950,1907,333,22,37686302519057,37686802668310,500149
SC_END,38108,38108,271,453,37686502599910,37686828069363,325469
SC_END,38109,38109,270,1264,37686502500611,37686828314221,325813
SC_END,1957,1907,202,1620,37686099066047,37686958621745,859555
SC_END,1973,1907,202,24,37686187333030,37686959111954,771778
SC_END,1956,1907,333,379,37686598549678,37686976206758,377657
SC_END,1955,1907,333,393,37686599238558,37686976241422,377002
SC_END,1953,1907,333,368,37686599023638,37686976349454,377325
SC_END,1954,1907,333,382,37686599055855,37686976390202,377334
SC_END,1982,1907,230,37,37685989069615,37686989146063,1000076
SC_END,2002,1907,232,11,37686007068739,37687008043376,1000974
SC_END,1962,1907,202,22,37686121417915,37687121481069,1000063
SC_END,1984,1907,202,4,37682128413511,37687128479317,5000065
SC_END,1974,1907,202,22,37686246196374,37687246264221,1000067
SC_END,38049,38048,230,37,37682318980890,37687319031791,5000050
SC_END,38033,38033,271,1772,37684533683665,37687323458595,2789774
SC_END,502,491,230,53,37686431677629,37687431700354,1000022
SC_END,491,491,202,30,37686431684490,37687431738758,1000054
SC_END,2394,2394,281,144,37686555244584,37687556042464,1000797
SC_END,1488,1372,7,30,37683587308454,37687591038670,4003730
SC_END,1963,1907,202,12331,37687693664008,37687694725394,1061
SC_END,1966,1907,202,19936,37687694037990,37687695096441,1058
SC_END,1965,1907,202,12135,37687694097588,37687695167693,1070
SC_END,1964,1907,74,5561,37687693643828,37687695708205,2064
SC_END,1993,1907,202,32170,37687688835561,37687698902667,10067
SC_END,1996,1907,202,3425,37687688714859,37687698988218,10273
SC_END,1995,1907,202,3103,37687688716641,37687699087313,10370
SC_END,1994,1907,202,3659,37687688738298,37687699167720,10429
SC_END,17072,1907,202,35634,37687697617441,37687700167934,2550
SC_END,17069,1907,202,35916,37687697646607,37687700169978,2523
SC_END,17073,1907,271,36269,37687700218288,37687700284167,65
SC_END,17074,1907,202,35758,37687699335594,37687700410939,1075
SC_END,17075,1907,44,35790,37687700444090,37687700468940,24
SC_END,37976,37976,0,25361,37687701676295,37687701690430,14
SC_END,38050,38048,45,13909,37687702334756,37687702530410,195
SC_END,38052,38048,45,14112,37687702549392,37687702743364,193
SC_END,38053,38048,45,14031,37687702583377,37687702775657,192
SC_END,38051,38048,45,14299,37687701904794,37687702886019,981
SC_END,38055,38048,45,13752,37687702177070,37687703043621,866
SC_END,38056,38048,45,13914,37687702091484,37687703481269,1389
SC_END,38057,38048,45,13881,37687702762601,37687703856865,1094
SC_END,1967,1907,202,2371,37687693478616,37687704053241,10574
SC_END,38054,38048,45,13884,37687698080507,37687705099175,7018
SC_END,38108,38108,271,840,37687698316188,37687720739744,22423
SC_END,6328,6325,7,6,37685751051335,37687753039305,2001987
SC_END,1898,1844,281,291,37687663638039,37687777778605,114140
SC_END,1880,1844,202,238,37687672817359,37687778027459,105210
SC_END,1909,1844,202,462,37687663646779,37687778966191,115319
SC_END,1992,1907,202,447,37687688416672,37687788573294,100156
SC_END,1952,1907,333,24,37687302693298,37687802766773,500073
SC_END,1951,1907,333,24,37687302693168,37687802772078,500078
SC_END,1948,1907,333,24,37687302735278,37687802827399,500092
SC_END,1949,1907,333,24,37687302756499,37687802835322,500078
SC_END,1950,1907,333,24,37687302752403,37687802838282,500085
SC_END,1973,1907,202,26,37686959133750,37687941727509,982593
SC_END,1957,1907,202,1986,37687084775613,37687958707130,873931
SC_END,1954,1907,333,468,37687585799443,37687972252687,386453
SC_END,1956,1907,333,470,37687585799448,37687972279418,386479
SC_END,1955,1907,333,486,37687585823031,37687972357638,386534
SC_END,1953,1907,333,446,37687583136388,37687972387765,389251
SC_END,1982,1907,230,41,37686989210818,37687989276742,1000065
SC_END,6326,6325,7,15,37684004071025,37688004061249,3999990
SC_END,2002,1907,232,12,37687008060560,37688009021289,1000960
SC_END,1962,1907,202,24,37687121493167,37688121638728,1000145
SC_END,38109,38109,270,1273,37687171141494,37688240078723,1068937
SC_END,1974,1907,202,24,37687246282908,37688246351213,1000068
SC_END,1908,1844,202,73,37682202209808,37688289510576,6087300
SC_END,502,491,230,57,37687431741777,37688431766312,1000024
SC_END,491,491,202,32,37687431751137,37688431806732,1000055
SC_END,1461,1461,45,422,37686726462156,37688454196304,1727734
SC_END,2394,2394,281,147,37687556079612,37688558405398,1002325
SC_END,1880,1844,35,257,37688699688838,37688709762681,10073
SC_END,1964,1907,74,6579,37688710769854,37688712768566,1998
SC_END,1963,1907,202,14615,37688712183911,37688712887719,703
SC_END,1966,1907,202,23576,37688712619402,37688713689816,1070
SC_END,1965,1907,202,14308,37688712716727,37688713788305,1071
SC_END,1967,1907,202,2571,37688707055769,37688717131538,10075
SC_END,17070,1907,202,42486,37688719870598,37688721458524,1587
SC_END,17069,1907,202,42064,37688716858864,37688721561713,4702
SC_END,37976,37976,0,27427,37688721877158,37688721891958,14
SC_END,1993,1907,202,38352,37688713357188,37688723421098,10063
SC_END,1994,1907,202,4342,37688713244227,37688723504950,10260
SC_END,1996,1907,202,4068,37688713385682,37688723513453,10127
SC_END,1995,1907,202,3703,37688713323885,37688723519780,10195
SC_END,38056,38048,45,16316,37688722712361,37688723963627,1251
SC_END,17072,1907,202,41461,37688717833621,37688725300844,7467
SC_END,17074,1907,202,41929,37688717843576,37688725307903,7464
SC_END,17073,1907,202,42433,37688717861887,37688725315589,7453
SC_END,17068,1907,202,41557,37688717861464,37688725320444,7458
SC_END,38051,38048,45,16711,37688716532845,37688725403427,8870
SC_END,38052,38048,45,16490,37688716772488,37688729381063,12608
SC_END,38050,38048,45,16209,37688717480973,37688729420016,11939
SC_END,38053,38048,45,16451,37688717323549,37688729420054,12096
SC_END,38054,38048,45,16324,37688717535784,37688729432606,11896
SC_END,38057,38048,45,16251,37688717542406,37688729451052,11908
SC_END,38055,38048,45,16124,37688721999070,37688732079472,10080
SC_END,38108,38108,271,1263,37688716078994,37688740309766,24230
SC_END,1992,1907,202,497,37688690208293,37688790282008,100073
SC_END,1951,1907,333,26,37688302858645,37688802929372,500070
SC_END,1952,1907,333,26,37688302892153,37688802936540,500044
SC_END,1950,1907,333,26,37688302926230,37688802991213,500064
SC_END,1948,1907,333,26,37688302957350,37688803026710,500069
SC_END,1908,1844,281,80,37688700598484,37688814737419,114138
SC_END,1898,1844,202,353,37688700603785,37688815868415,115264
SC_END,1957,1907,202,2336,37688087202064,37688958799001,871596
SC_END,1955,1907,333,575,37688587476021,37688966150014,378673
SC_END,1956,1907,333,544,37688585880644,37688966184087,380303
SC_END,1954,1907,333,557,37688585895567,37688966200467,380304
SC_END,1953,1907,333,532,37688585881391,37688966286632,380405
SC_END,1982,1907,230,45,37687989321591,37688989393916,1000072
SC_END,2002,1907,232,13,37688009036975,37689010024016,1000987
SC_END,1973,1907,202,32,37688326347801,37689069176219,742828
SC_END,1410,1410,270,1,37679076334244,37689086044880,10009710
SC_END,1962,1907,202,26,37688121653008,37689121724285,1000071
SC_END,1949,1907,333,28,37688624416505,37689124488059,500071
SC_END,1974,1907,202,26,37688246368559,37689246432865,1000064
SC_END,502,491,230,61,37688431811538,37689431832636,1000021
SC_END,491,491,202,34,37688431819600,37689431856778,1000037
SC_END,2394,2394,281,168,37688558832870,37689559028188,1000195
SC_END,1983,1907,202,2,37679718468503,37689718530898,10000062
SC_END,1963,1907,202,16878,37689729705958,37689730763277,1057
SC_END,1965,1907,202,16467,37689729826547,37689730894005,1067
SC_END,1964,1907,74,7614,37689728904196,37689731184791,2280
SC_END,1966,1907,202,27220,37689730621812,37689731692204,1070
SC_END,1993,1907,202,44516,37689725062689,37689735130110,10067
SC_END,1994,1907,202,4986,37689725046850,37689735217080,10170
SC_END,1996,1907,202,4742,37689725048770,37689735284052,10235
SC_END,1995,1907,202,4277,37689725059159,37689735340461,10281
SC_END,1898,1844,281,378,37689621027728,37689735341641,114313
SC_END,1908,1844,202,116,37689621032009,37689735414000,114381
SC_END,1880,1844,202,276,37689630186364,37689735428810,105242
SC_END,17070,1907,17,48622,37689735781017,37689736372773,591
SC_END,17073,1907,202,48557,37689736173109,37689737458765,1285
SC_END,37976,37976,0,29480,37689737667921,37689737680652,12
SC_END,38050,38048,45,18709,37689738127521,37689738308028,180
SC_END,38051,38048,44,19140,37689738397897,37689738405869,7
SC_END,38052,38048,45,19000,37689737614459,37689738578417,963
SC_END,38056,38048,45,18792,37689737652198,37689738853100,1200
SC_END,38055,38048,45,18594,37689738358163,37689739329074,970
SC_END,38057,38048,45,18839,37689736769906,37689739410638,2640
SC_END,38054,38048,45,18794,37689738524938,37689739505253,980
SC_END,1967,1907,202,2776,37689730403755,37689740489998,10086
SC_END,38053,38048,45,18891,37689734964440,37689744229323,9264
SC_END,6328,6325,7,7,37687753054773,37689755042657,2001987
SC_END,1992,1907,202,554,37689691826339,37689791895432,100069
SC_END,1951,1907,333,28,37689303021114,37689803094261,500073
SC_END,1952,1907,333,28,37689303033028,37689803097543,500064
SC_END,1950,1907,333,28,37689303031789,37689803098197,500066
SC_END,1948,1907,333,28,37689303109047,37689803176629,500067
SC_END,38108,38108,271,1569,37689502712763,37689811546628,308833
SC_END,38109,38109,270,1279,37688394689278,37689811688301,1416999
SC_END,1250,1250,270,82,37686431435327,37689827285637,3395850
SC_END,450,450,232,340,37686568707403,37689827798939,3259091
SC_END,1677,1560,7,24,37686323491564,37689828960657,3505469
SC_END,1679,1560,202,24,37686323552869,37689829047964,3505495
SC_END,1370,1370,232,1280,37686431668708,37689829419956,3397751
SC_END,1957,1907,202,2663,37689073132159,37689958887787,885755
SC_END,1956,1907,333,617,37689574405897,37689968919716,394513
SC_END,1955,1907,333,635,37689574454065,37689968947641,394493
SC_END,1953,1907,333,594,37689572799624,37689969047006,396247
SC_END,1954,1907,333,629,37689574486162,37689969262986,394776
SC_END,1982,1907,230,48,37688989439176,37689989507543,1000068
SC_END,2002,1907,232,14,37689010039394,37690011044640,1001005
SC_END,1962,1907,202,28,37689121740614,37690121803531,1000062
SC_END,1949,1907,333,30,37689624576540,37690124646448,500069
SC_END,1904,1904,232,2,37680151714242,37690161034796,10009320
SC_END,1974,1907,202,28,37689246453407,37690246522641,1000069
SC_END,1973,1907,202,38,37689297032957,37690297123411,1000090
SC_END,502,491,230,67,37689431881091,37690431902425,1000021
SC_END,491,491,202,39,37689431884537,37690431928239,1000043
SC_END,2394,2394,281,171,37689559057933,37690560061850,1001003
SC_END,5936,5936,0,0,37675543105716,37690603892940,15060787
SC_END,1964,1907,74,8629,37690747525610,37690749441583,1915
SC_END,1963,1907,202,19217,37690748621824,37690749496536,874
SC_END,1966,1907,202,30949,37690749198329,37690749812766,614
SC_END,1965,1907,202,18691,37690749153098,37690749857509,704
SC_END,1967,1907,202,2976,37690742108416,37690752170286,10061
SC_END,17071,1907,271,53832,37690754976239,37690755048536,72
SC_END,17072,1907,271,54293,37690755077283,37690755120124,42
SC_END,17074,1907,45,54269,37690755326105,37690755338501,12
SC_END,17068,1907,75,54747,37690753273470,37690755454681,2181
SC_END,17069,1907,202,54895,37690754424426,37690755567312,1142
SC_END,37976,37976,0,31559,37690756693872,37690756705849,11
SC_END,38057,38048,44,21392,37690757915141,37690757924278,9
SC_END,38054,38048,45,21192,37690756947372,37690757958907,1011
SC_END,38051,38048,45,21579,37690757249374,37690757992073,742
SC_END,38050,38048,45,21197,37690757268756,37690758055630,786
SC_END,38053,38048,45,21399,37690757205945,37690758064172,858
SC_END,38055,38048,45,20992,37690757407649,37690758176338,768
SC_END,17075,1907,202,54645,37690755353827,37690758497995,3144
SC_END,38125,38125,0,3446,37690758511704,37690758595893,84
SC_END,1993,1907,202,50807,37690749448300,37690759516350,10068
SC_END,1994,1907,202,5686,37690749413099,37690759578909,10165
SC_END,1996,1907,202,5402,37690749424919,37690759584633,10159
SC_END,1995,1907,202,4849,37690749441615,37690759625878,10184
SC_END,38108,38108,271,1946,37690737017721,37690760668617,23650
SC_END,38052,38048,45,21490,37690750460014,37690760960651,10500
SC_END,38056,38048,45,21246,37690755271720,37690761643690,6371
SC_END,1898,1844,281,438,37690657040956,37690771182820,114141
SC_END,1880,1844,202,298,37690666204741,37690771455801,105251
SC_END,1908,1844,202,132,37690657046031,37690772503492,115457
SC_END,1992,1907,202,610,37690693596010,37690793877959,100281
SC_END,1950,1907,333,30,37690303182448,37690803249079,500066
SC_END,1951,1907,333,30,37690303180008,37690803249212,500069
SC_END,1952,1907,333,30,37690303182709,37690803255789,500073
SC_END,1948,1907,333,30,37690303264283,37690803337177,500072
SC_END,1932,1932,232,3,37685830060385,37690835028086,5004967
